id:ID(Organisation)|:LABEL
5474|University
5475|University
5476|University
5477|University
5478|University
5479|University
5480|University
5481|University
5482|University
5483|University
5484|University
5485|University
5486|University
5487|University
5488|University
5489|University
5490|University
5491|University
5492|University
5493|University
5494|University
5495|University
5496|University
5497|University
5498|University
5499|University
5500|University
5501|University
5502|University
5503|University
5504|University
5505|University
5506|University
5507|University
5508|University
5509|University
5510|University
5511|University
5512|University
5513|University
5514|University
5515|University
5516|University
5517|University
5518|University
5519|University
5520|University
5521|University
5522|University
5523|University
5524|University
5525|University
5526|University
5527|University
5528|University
5529|University
5530|University
5531|University
5532|University
5533|University
5534|University
5535|University
5536|University
5537|University
5538|University
5539|University
5540|University
5541|University
5542|University
5543|University
5544|University
5545|University
5546|University
5547|University
5548|University
5549|University
5550|University
5551|University
5552|University
5553|University
5554|University
5555|University
5556|University
5557|University
5558|University
5559|University
5560|University
5561|University
5562|University
5563|University
5564|University
5565|University
5566|University
5567|University
5568|University
5569|University
5570|University
5571|University
5572|University
5573|University
5574|University
5575|University
5576|University
5577|University
5578|University
5579|University
5580|University
5581|University
5582|University
5583|University
5584|University
5585|University
5586|University
5587|University
5588|University
5589|University
5590|University
5591|University
5592|University
5593|University
5594|University
5595|University
5596|University
5597|University
5598|University
5599|University
5600|University
5601|University
5602|University
5603|University
5604|University
5605|University
5606|University
5607|University
5608|University
5609|University
5610|University
5611|University
5612|University
5613|University
5614|University
5615|University
5616|University
5617|University
5618|University
5619|University
5620|University
5621|University
5622|University
5623|University
5624|University
5625|University
5626|University
5627|University
5628|University
5629|University
5630|University
5631|University
5632|University
5633|University
5634|University
5635|University
5636|University
5637|University
5638|University
5639|University
5640|University
5641|University
5642|University
5643|University
5644|University
5645|University
5646|University
5647|University
5648|University
5649|University
5650|University
5651|University
5652|University
5653|University
5654|University
5655|University
5656|University
5657|University
5658|University
5659|University
5660|University
5661|University
5662|University
5663|University
5664|University
5665|University
5666|University
5667|University
5668|University
5669|University
5670|University
5671|University
5672|University
5673|University
5674|University
5675|University
5676|University
5677|University
5678|University
5679|University
5680|University
5681|University
5682|University
5683|University
5684|University
5685|University
5686|University
5687|University
5688|University
5689|University
5690|University
5691|University
5692|University
5693|University
5694|University
5695|University
5696|University
5697|University
5698|University
5699|University
5700|University
5701|University
5702|University
5703|University
5704|University
5705|University
5706|University
5707|University
5708|University
5709|University
5710|University
5711|University
5712|University
5713|University
5714|University
5715|University
5716|University
5717|University
5718|University
5719|University
5720|University
5721|University
5722|University
5723|University
5724|University
5725|University
5726|University
5727|University
5728|University
5729|University
5730|University
5731|University
5732|University
5733|University
5734|University
5735|University
5736|University
5737|University
5738|University
5739|University
5740|University
5741|University
5742|University
5743|University
5744|University
5745|University
5746|University
5747|University
5748|University
5749|University
5750|University
5751|University
5752|University
5753|University
5754|University
5755|University
5756|University
5757|University
5758|University
5759|University
5760|University
5761|University
5762|University
5763|University
5764|University
5765|University
5766|University
5767|University
5768|University
5769|University
5770|University
5771|University
5772|University
5773|University
5774|University
5775|University
5776|University
5777|University
5778|University
5779|University
5780|University
5781|University
5782|University
5783|University
5784|University
5785|University
5786|University
5787|University
5788|University
5789|University
5790|University
5791|University
5792|University
5793|University
5794|University
5795|University
5796|University
5797|University
5798|University
5799|University
5800|University
5801|University
5802|University
5803|University
5804|University
5805|University
5806|University
5807|University
5808|University
5809|University
5810|University
5811|University
5812|University
5813|University
5814|University
5815|University
5816|University
5817|University
5818|University
5819|University
5820|University
5821|University
5822|University
5823|University
5824|University
5825|University
5826|University
5827|University
5828|University
5829|University
5830|University
5831|University
5832|University
5833|University
5834|University
5835|University
5836|University
5837|University
5838|University
5839|University
5840|University
5841|University
5842|University
5843|University
5844|University
5845|University
5846|University
5847|University
5848|University
5849|University
5850|University
5851|University
5852|University
5853|University
5854|University
5855|University
5856|University
5857|University
5858|University
5859|University
5860|University
5861|University
5862|University
5863|University
5864|University
5865|University
5866|University
5867|University
5868|University
5869|University
5870|University
5871|University
5872|University
5873|University
5874|University
5875|University
5876|University
5877|University
5878|University
5879|University
5880|University
5881|University
5882|University
5883|University
5884|University
5885|University
5886|University
5887|University
5888|University
5889|University
5890|University
5891|University
5892|University
5893|University
5894|University
5895|University
5896|University
5897|University
5898|University
5899|University
5900|University
5901|University
5902|University
5903|University
5904|University
5905|University
5906|University
5907|University
5908|University
5909|University
5910|University
5911|University
5912|University
5913|University
5914|University
5915|University
5916|University
5917|University
5918|University
5919|University
5920|University
5921|University
5922|University
5923|University
5924|University
5925|University
5926|University
5927|University
5928|University
5929|University
5930|University
5931|University
5932|University
5933|University
5934|University
5935|University
5936|University
5937|University
5938|University
5939|University
5940|University
5941|University
5942|University
5943|University
5944|University
5945|University
5946|University
5947|University
5948|University
5949|University
5950|University
5951|University
5952|University
5953|University
5954|University
5955|University
5956|University
5957|University
5958|University
5959|University
5960|University
5961|University
5962|University
5963|University
5964|University
5965|University
5966|University
5967|University
5968|University
5969|University
5970|University
5971|University
5972|University
5973|University
5974|University
5975|University
5976|University
5977|University
5978|University
5979|University
5980|University
5981|University
5982|University
5983|University
5984|University
5985|University
5986|University
5987|University
5988|University
5989|University
5990|University
5991|University
5992|University
5993|University
5994|University
5995|University
5996|University
5997|University
5998|University
5999|University
6000|University
6001|University
6002|University
6003|University
6004|University
6005|University
6006|University
6007|University
6008|University
6009|University
6010|University
6011|University
6012|University
6013|University
6014|University
6015|University
6016|University
6017|University
6018|University
6019|University
6020|University
6021|University
6022|University
6023|University
6024|University
6025|University
6026|University
6027|University
6028|University
6029|University
6030|University
6031|University
6032|University
6033|University
6034|University
6035|University
6036|University
6037|University
6038|University
6039|University
6040|University
6041|University
6042|University
6043|University
6044|University
6045|University
6046|University
6047|University
6048|University
6049|University
6050|University
6051|University
6052|University
6053|University
6054|University
6055|University
6056|University
6057|University
6058|University
6059|University
6060|University
6061|University
6062|University
6063|University
6064|University
6065|University
6066|University
6067|University
6068|University
6069|University
6070|University
6071|University
6072|University
6073|University
6074|University
6075|University
6076|University
6077|University
6078|University
6079|University
6080|University
6081|University
6082|University
6083|University
6084|University
6085|University
6086|University
6087|University
6088|University
6089|University
6090|University
6091|University
6092|University
6093|University
6094|University
6095|University
6096|University
6097|University
6098|University
6099|University
6100|University
6101|University
6102|University
6103|University
6104|University
6105|University
6106|University
6107|University
6108|University
6109|University
6110|University
6111|University
6112|University
6113|University
6114|University
6115|University
6116|University
6117|University
6118|University
6119|University
6120|University
6121|University
6122|University
6123|University
6124|University
6125|University
6126|University
6127|University
6128|University
6129|University
6130|University
6131|University
6132|University
6133|University
6134|University
6135|University
6136|University
6137|University
6138|University
6139|University
6140|University
6141|University
6142|University
6143|University
6144|University
6145|University
6146|University
6147|University
6148|University
6149|University
6150|University
6151|University
6152|University
6153|University
6154|University
6155|University
6156|University
6157|University
6158|University
6159|University
6160|University
6161|University
6162|University
6163|University
6164|University
6165|University
6166|University
6167|University
6168|University
6169|University
6170|University
6171|University
6172|University
6173|University
6174|University
6175|University
6176|University
6177|University
6178|University
6179|University
6180|University
6181|University
6182|University
6183|University
6184|University
6185|University
6186|University
6187|University
6188|University
6189|University
6190|University
6191|University
6192|University
6193|University
6194|University
6195|University
6196|University
6197|University
6198|University
6199|University
6200|University
6201|University
6202|University
6203|University
6204|University
6205|University
6206|University
6207|University
6208|University
6209|University
6210|University
6211|University
6212|University
6213|University
6214|University
6215|University
6216|University
6217|University
6218|University
6219|University
6220|University
6221|University
6222|University
6223|University
6224|University
6225|University
6226|University
6227|University
6228|University
6229|University
6230|University
6231|University
6232|University
6233|University
6234|University
6235|University
6236|University
6237|University
6238|University
6239|University
6240|University
6241|University
6242|University
6243|University
6244|University
6245|University
6246|University
6247|University
6248|University
6249|University
6250|University
6251|University
6252|University
6253|University
6254|University
6255|University
6256|University
6257|University
6258|University
6259|University
6260|University
6261|University
6262|University
6263|University
6264|University
6265|University
6266|University
6267|University
6268|University
6269|University
6270|University
6271|University
6272|University
6273|University
6274|University
6275|University
6276|University
6277|University
6278|University
6279|University
6280|University
6281|University
6282|University
6283|University
6284|University
6285|University
6286|University
6287|University
6288|University
6289|University
6290|University
6291|University
6292|University
6293|University
6294|University
6295|University
6296|University
6297|University
6298|University
6299|University
6300|University
6301|University
6302|University
6303|University
6304|University
6305|University
6306|University
6307|University
6308|University
6309|University
6310|University
6311|University
6312|University
6313|University
6314|University
6315|University
6316|University
6317|University
6318|University
6319|University
6320|University
6321|University
6322|University
6323|University
6324|University
6325|University
6326|University
6327|University
6328|University
6329|University
6330|University
6331|University
6332|University
6333|University
6334|University
6335|University
6336|University
6337|University
6338|University
6339|University
6340|University
6341|University
6342|University
6343|University
6344|University
6345|University
6346|University
6347|University
6348|University
6349|University
6350|University
6351|University
6352|University
6353|University
6354|University
6355|University
6356|University
6357|University
6358|University
6359|University
6360|University
6361|University
6362|University
6363|University
6364|University
6365|University
6366|University
6367|University
6368|University
6369|University
6370|University
6371|University
6372|University
6373|University
6374|University
6375|University
6376|University
6377|University
6378|University
6379|University
6380|University
6381|University
6382|University
6383|University
6384|University
6385|University
6386|University
6387|University
6388|University
6389|University
6390|University
6391|University
6392|University
6393|University
6394|University
6395|University
6396|University
6397|University
6398|University
6399|University
6400|University
6401|University
6402|University
6403|University
6404|University
6405|University
6406|University
6407|University
6408|University
6409|University
6410|University
6411|University
6412|University
6413|University
6414|University
6415|University
6416|University
6417|University
6418|University
6419|University
6420|University
6421|University
6422|University
6423|University
6424|University
6425|University
6426|University
6427|University
6428|University
6429|University
6430|University
6431|University
6432|University
6433|University
6434|University
6435|University
6436|University
6437|University
6438|University
6439|University
6440|University
6441|University
6442|University
6443|University
6444|University
6445|University
6446|University
6447|University
6448|University
6449|University
6450|University
6451|University
6452|University
6453|University
6454|University
6455|University
6456|University
6457|University
6458|University
6459|University
6460|University
6461|University
6462|University
6463|University
6464|University
6465|University
6466|University
6467|University
6468|University
6469|University
6470|University
6471|University
6472|University
6473|University
6474|University
6475|University
6476|University
6477|University
6478|University
6479|University
6480|University
6481|University
6482|University
6483|University
6484|University
6485|University
6486|University
6487|University
6488|University
6489|University
6490|University
6491|University
6492|University
6493|University
6494|University
6495|University
6496|University
6497|University
6498|University
6499|University
6500|University
6501|University
6502|University
6503|University
6504|University
6505|University
6506|University
6507|University
6508|University
6509|University
6510|University
6511|University
6512|University
6513|University
6514|University
6515|University
6516|University
6517|University
6518|University
6519|University
6520|University
6521|University
6522|University
6523|University
6524|University
6525|University
6526|University
6527|University
6528|University
6529|University
6530|University
6531|University
6532|University
6533|University
6534|University
6535|University
6536|University
6537|University
6538|University
6539|University
6540|University
6541|University
6542|University
6543|University
6544|University
6545|University
6546|University
6547|University
6548|University
6549|University
6550|University
6551|University
6552|University
6553|University
6554|University
6555|University
6556|University
6557|University
6558|University
6559|University
6560|University
6561|University
6562|University
6563|University
6564|University
6565|University
6566|University
6567|University
6568|University
6569|University
6570|University
6571|University
6572|University
6573|University
6574|University
6575|University
6576|University
6577|University
6578|University
6579|University
6580|University
6581|University
6582|University
6583|University
6584|University
6585|University
6586|University
6587|University
6588|University
6589|University
6590|University
6591|University
6592|University
6593|University
6594|University
6595|University
6596|University
6597|University
6598|University
6599|University
6600|University
6601|University
6602|University
6603|University
6604|University
6605|University
6606|University
6607|University
6608|University
6609|University
6610|University
6611|University
6612|University
6613|University
6614|University
6615|University
6616|University
6617|University
6618|University
6619|University
6620|University
6621|University
6622|University
6623|University
6624|University
6625|University
6626|University
6627|University
6628|University
6629|University
6630|University
6631|University
6632|University
6633|University
6634|University
6635|University
6636|University
6637|University
6638|University
6639|University
6640|University
6641|University
6642|University
6643|University
6644|University
6645|University
6646|University
6647|University
6648|University
6649|University
6650|University
6651|University
6652|University
6653|University
6654|University
6655|University
6656|University
6657|University
6658|University
6659|University
6660|University
6661|University
6662|University
6663|University
6664|University
6665|University
6666|University
6667|University
6668|University
6669|University
6670|University
6671|University
6672|University
6673|University
6674|University
6675|University
6676|University
6677|University
6678|University
6679|University
6680|University
6681|University
6682|University
6683|University
6684|University
6685|University
6686|University
6687|University
6688|University
6689|University
6690|University
6691|University
6692|University
6693|University
6694|University
6695|University
6696|University
6697|University
6698|University
6699|University
6700|University
6701|University
6702|University
6703|University
6704|University
6705|University
6706|University
6707|University
6708|University
6709|University
6710|University
6711|University
6712|University
6713|University
6714|University
6715|University
6716|University
6717|University
6718|University
6719|University
6720|University
6721|University
6722|University
6723|University
6724|University
6725|University
6726|University
6727|University
6728|University
6729|University
6730|University
6731|University
6732|University
6733|University
6734|University
6735|University
6736|University
6737|University
6738|University
6739|University
6740|University
6741|University
6742|University
6743|University
6744|University
6745|University
6746|University
6747|University
6748|University
6749|University
6750|University
6751|University
6752|University
6753|University
6754|University
6755|University
6756|University
6757|University
6758|University
6759|University
6760|University
6761|University
6762|University
6763|University
6764|University
6765|University
6766|University
6767|University
6768|University
6769|University
6770|University
6771|University
6772|University
6773|University
6774|University
6775|University
6776|University
6777|University
6778|University
6779|University
6780|University
6781|University
6782|University
6783|University
6784|University
6785|University
6786|University
6787|University
6788|University
6789|University
6790|University
6791|University
6792|University
6793|University
6794|University
6795|University
6796|University
6797|University
6798|University
6799|University
6800|University
6801|University
6802|University
6803|University
6804|University
6805|University
6806|University
6807|University
6808|University
6809|University
6810|University
6811|University
6812|University
6813|University
6814|University
6815|University
6816|University
6817|University
6818|University
6819|University
6820|University
6821|University
6822|University
6823|University
6824|University
6825|University
6826|University
6827|University
6828|University
6829|University
6830|University
6831|University
6832|University
6833|University
6834|University
6835|University
6836|University
6837|University
6838|University
6839|University
6840|University
6841|University
6842|University
6843|University
6844|University
6845|University
6846|University
6847|University
6848|University
6849|University
6850|University
6851|University
6852|University
6853|University
6854|University
6855|University
6856|University
6857|University
6858|University
6859|University
6860|University
6861|University
6862|University
6863|University
6864|University
6865|University
6866|University
6867|University
6868|University
6869|University
6870|University
6871|University
6872|University
6873|University
6874|University
6875|University
6876|University
6877|University
6878|University
6879|University
6880|University
6881|University
6882|University
6883|University
6884|University
6885|University
6886|University
6887|University
6888|University
6889|University
6890|University
6891|University
6892|University
6893|University
6894|University
6895|University
6896|University
6897|University
6898|University
6899|University
6900|University
6901|University
6902|University
6903|University
6904|University
6905|University
6906|University
6907|University
6908|University
6909|University
6910|University
6911|University
6912|University
6913|University
6914|University
6915|University
6916|University
6917|University
6918|University
6919|University
6920|University
6921|University
6922|University
6923|University
6924|University
6925|University
6926|University
6927|University
6928|University
6929|University
6930|University
6931|University
6932|University
6933|University
6934|University
6935|University
6936|University
6937|University
6938|University
6939|University
6940|University
6941|University
6942|University
6943|University
6944|University
6945|University
6946|University
6947|University
6948|University
6949|University
6950|University
6951|University
6952|University
6953|University
6954|University
6955|University
6956|University
6957|University
6958|University
6959|University
6960|University
6961|University
6962|University
6963|University
6964|University
6965|University
6966|University
6967|University
6968|University
6969|University
6970|University
6971|University
6972|University
6973|University
6974|University
6975|University
6976|University
6977|University
6978|University
6979|University
6980|University
6981|University
6982|University
6983|University
6984|University
6985|University
6986|University
6987|University
6988|University
6989|University
6990|University
6991|University
6992|University
6993|University
6994|University
6995|University
6996|University
6997|University
6998|University
6999|University
7000|University
7001|University
7002|University
7003|University
7004|University
7005|University
7006|University
7007|University
7008|University
7009|University
7010|University
7011|University
7012|University
7013|University
7014|University
7015|University
7016|University
7017|University
7018|University
7019|University
7020|University
7021|University
7022|University
7023|University
7024|University
7025|University
7026|University
7027|University
7028|University
7029|University
7030|University
7031|University
7032|University
7033|University
7034|University
7035|University
7036|University
7037|University
7038|University
7039|University
7040|University
7041|University
7042|University
7043|University
7044|University
7045|University
7046|University
7047|University
7048|University
7049|University
7050|University
7051|University
7052|University
7053|University
7054|University
7055|University
7056|University
7057|University
7058|University
7059|University
7060|University
7061|University
7062|University
7063|University
7064|University
7065|University
7066|University
7067|University
7068|University
7069|University
7070|University
7071|University
7072|University
7073|University
7074|University
7075|University
7076|University
7077|University
7078|University
7079|University
7080|University
7081|University
7082|University
7083|University
7084|University
7085|University
7086|University
7087|University
7088|University
7089|University
7090|University
7091|University
7092|University
7093|University
7094|University
7095|University
7096|University
7097|University
7098|University
7099|University
7100|University
7101|University
7102|University
7103|University
7104|University
7105|University
7106|University
7107|University
7108|University
7109|University
7110|University
7111|University
7112|University
7113|University
7114|University
7115|University
7116|University
7117|University
7118|University
7119|University
7120|University
7121|University
7122|University
7123|University
7124|University
7125|University
7126|University
7127|University
7128|University
7129|University
7130|University
7131|University
7132|University
7133|University
7134|University
7135|University
7136|University
7137|University
7138|University
7139|University
7140|University
7141|University
7142|University
7143|University
7144|University
7145|University
7146|University
7147|University
7148|University
7149|University
7150|University
7151|University
7152|University
7153|University
7154|University
7155|University
7156|University
7157|University
7158|University
7159|University
7160|University
7161|University
7162|University
7163|University
7164|University
7165|University
7166|University
7167|University
7168|University
7169|University
7170|University
7171|University
7172|University
7173|University
7174|University
7175|University
7176|University
7177|University
7178|University
7179|University
7180|University
7181|University
7182|University
7183|University
7184|University
7185|University
7186|University
7187|University
7188|University
7189|University
7190|University
7191|University
7192|University
7193|University
7194|University
7195|University
7196|University
7197|University
7198|University
7199|University
7200|University
7201|University
7202|University
7203|University
7204|University
7205|University
7206|University
7207|University
7208|University
7209|University
7210|University
7211|University
7212|University
7213|University
7214|University
7215|University
7216|University
7217|University
7218|University
7219|University
7220|University
7221|University
7222|University
7223|University
7224|University
7225|University
7226|University
7227|University
7228|University
7229|University
7230|University
7231|University
7232|University
7233|University
7234|University
7235|University
7236|University
7237|University
7238|University
7239|University
7240|University
7241|University
7242|University
7243|University
7244|University
7245|University
7246|University
7247|University
7248|University
7249|University
7250|University
7251|University
7252|University
7253|University
7254|University
7255|University
7256|University
7257|University
7258|University
7259|University
7260|University
7261|University
7262|University
7263|University
7264|University
7265|University
7266|University
7267|University
7268|University
7269|University
7270|University
7271|University
7272|University
7273|University
7274|University
7275|University
7276|University
7277|University
7278|University
7279|University
7280|University
7281|University
7282|University
7283|University
7284|University
7285|University
7286|University
7287|University
7288|University
7289|University
7290|University
7291|University
7292|University
7293|University
7294|University
7295|University
7296|University
7297|University
7298|University
7299|University
7300|University
7301|University
7302|University
7303|University
7304|University
7305|University
7306|University
7307|University
7308|University
7309|University
7310|University
7311|University
7312|University
7313|University
7314|University
7315|University
7316|University
7317|University
7318|University
7319|University
7320|University
7321|University
7322|University
7323|University
7324|University
7325|University
7326|University
7327|University
7328|University
7329|University
7330|University
7331|University
7332|University
7333|University
7334|University
7335|University
7336|University
7337|University
7338|University
7339|University
7340|University
7341|University
7342|University
7343|University
7344|University
7345|University
7346|University
7347|University
7348|University
7349|University
7350|University
7351|University
7352|University
7353|University
7354|University
7355|University
7356|University
7357|University
7358|University
7359|University
7360|University
7361|University
7362|University
7363|University
7364|University
7365|University
7366|University
7367|University
7368|University
7369|University
7370|University
7371|University
7372|University
7373|University
7374|University
7375|University
7376|University
7377|University
7378|University
7379|University
7380|University
7381|University
7382|University
7383|University
7384|University
7385|University
7386|University
7387|University
7388|University
7389|University
7390|University
7391|University
7392|University
7393|University
7394|University
7395|University
7396|University
7397|University
7398|University
7399|University
7400|University
7401|University
7402|University
7403|University
7404|University
7405|University
7406|University
7407|University
7408|University
7409|University
7410|University
7411|University
7412|University
7413|University
7414|University
7415|University
7416|University
7417|University
7418|University
7419|University
7420|University
7421|University
7422|University
7423|University
7424|University
7425|University
7426|University
7427|University
7428|University
7429|University
7430|University
7431|University
7432|University
7433|University
7434|University
7435|University
7436|University
7437|University
7438|University
7439|University
7440|University
7441|University
7442|University
7443|University
7444|University
7445|University
7446|University
7447|University
7448|University
7449|University
7450|University
7451|University
7452|University
7453|University
7454|University
7455|University
7456|University
7457|University
7458|University
7459|University
7460|University
7461|University
7462|University
7463|University
7464|University
7465|University
7466|University
7467|University
7468|University
7469|University
7470|University
7471|University
7472|University
7473|University
7474|University
7475|University
7476|University
7477|University
7478|University
7479|University
7480|University
7481|University
7482|University
7483|University
7484|University
7485|University
7486|University
7487|University
7488|University
7489|University
7490|University
7491|University
7492|University
7493|University
7494|University
7495|University
7496|University
7497|University
7498|University
7499|University
7500|University
7501|University
7502|University
7503|University
7504|University
7505|University
7506|University
7507|University
7508|University
7509|University
7510|University
7511|University
7512|University
7513|University
7514|University
7515|University
7516|University
7517|University
7518|University
7519|University
7520|University
7521|University
7522|University
7523|University
7524|University
7525|University
7526|University
7527|University
7528|University
7529|University
7530|University
7531|University
7532|University
7533|University
7534|University
7535|University
7536|University
7537|University
7538|University
7539|University
7540|University
7541|University
7542|University
7543|University
7544|University
7545|University
7546|University
7547|University
7548|University
7549|University
7550|University
7551|University
7552|University
7553|University
7554|University
7555|University
7556|University
7557|University
7558|University
7559|University
7560|University
7561|University
7562|University
7563|University
7564|University
7565|University
7566|University
7567|University
7568|University
7569|University
7570|University
7571|University
7572|University
7573|University
7574|University
7575|University
7576|University
7577|University
7578|University
7579|University
7580|University
7581|University
7582|University
7583|University
7584|University
7585|University
7586|University
7587|University
7588|University
7589|University
7590|University
7591|University
7592|University
7593|University
7594|University
7595|University
7596|University
7597|University
7598|University
7599|University
7600|University
7601|University
7602|University
7603|University
7604|University
7605|University
7606|University
7607|University
7608|University
7609|University
7610|University
7611|University
7612|University
7613|University
7614|University
7615|University
7616|University
7617|University
7618|University
7619|University
7620|University
7621|University
7622|University
7623|University
7624|University
7625|University
7626|University
7627|University
7628|University
7629|University
7630|University
7631|University
7632|University
7633|University
7634|University
7635|University
7636|University
7637|University
7638|University
7639|University
7640|University
7641|University
7642|University
7643|University
7644|University
7645|University
7646|University
7647|University
7648|University
7649|University
7650|University
7651|University
7652|University
7653|University
7654|University
7655|University
7656|University
7657|University
7658|University
7659|University
7660|University
7661|University
7662|University
7663|University
7664|University
7665|University
7666|University
7667|University
7668|University
7669|University
7670|University
7671|University
7672|University
7673|University
7674|University
7675|University
7676|University
7677|University
7678|University
7679|University
7680|University
7681|University
7682|University
7683|University
7684|University
7685|University
7686|University
7687|University
7688|University
7689|University
7690|University
7691|University
7692|University
7693|University
7694|University
7695|University
7696|University
7697|University
7698|University
7699|University
7700|University
7701|University
7702|University
7703|University
7704|University
7705|University
7706|University
7707|University
7708|University
7709|University
7710|University
7711|University
7712|University
7713|University
7714|University
7715|University
7716|University
7717|University
7718|University
7719|University
7720|University
7721|University
7722|University
7723|University
7724|University
7725|University
7726|University
7727|University
7728|University
7729|University
7730|University
7731|University
7732|University
7733|University
7734|University
7735|University
7736|University
7737|University
7738|University
7739|University
7740|University
7741|University
7742|University
7743|University
7744|University
7745|University
7746|University
7747|University
7748|University
7749|University
7750|University
7751|University
7752|University
7753|University
7754|University
7755|University
7756|University
7757|University
7758|University
7759|University
7760|University
7761|University
7762|University
7763|University
7764|University
7765|University
7766|University
7767|University
7768|University
7769|University
7770|University
7771|University
7772|University
7773|University
7774|University
7775|University
7776|University
7777|University
7778|University
7779|University
7780|University
7781|University
7782|University
7783|University
7784|University
7785|University
7786|University
7787|University
7788|University
7789|University
7790|University
7791|University
7792|University
7793|University
7794|University
7795|University
7796|University
7797|University
7798|University
7799|University
7800|University
7801|University
7802|University
7803|University
7804|University
7805|University
7806|University
7807|University
7808|University
7809|University
7810|University
7811|University
7812|University
7813|University
7814|University
7815|University
7816|University
7817|University
7818|University
7819|University
7820|University
7821|University
7822|University
7823|University
7824|University
7825|University
7826|University
7827|University
7828|University
7829|University
7830|University
7831|University
7832|University
7833|University
7834|University
7835|University
7836|University
7837|University
7838|University
7839|University
7840|University
7841|University
7842|University
7843|University
7844|University
7845|University
7846|University
7847|University
7848|University
7849|University
7850|University
7851|University
7852|University
7853|University
7854|University
7855|University
7856|University
7857|University
7858|University
7859|University
7860|University
7861|University
7862|University
7863|University
7864|University
7865|University
7866|University
7867|University
7868|University
7869|University
7870|University
7871|University
7872|University
7873|University
7874|University
7875|University
7876|University
7877|University
7878|University
7879|University
7880|University
7881|University
7882|University
7883|University
7884|University
7885|University
7886|University
7887|University
7888|University
7889|University
7890|University
7891|University
7892|University
7893|University
7894|University
7895|University
7896|University
7897|University
7898|University
7899|University
7900|University
7901|University
7902|University
7903|University
7904|University
7905|University
7906|University
7907|University
7908|University
7909|University
7910|University
7911|University
7912|University
7913|University
7914|University
7915|University
7916|University
7917|University
7918|University
7919|University
7920|University
7921|University
7922|University
7923|University
7924|University
7925|University
7926|University
7927|University
7928|University
7929|University
7930|University
7931|University
7932|University
7933|University
7934|University
7935|University
7936|University
7937|University
7938|University
7939|University
7940|University
7941|University
7942|University
7943|University
7944|University
7945|University
7946|University
7947|University
7948|University
7949|University
7950|University
7951|University
7952|University
7953|University
7954|University
