:START_ID(Post)|:END_ID(Person)
1168231107988|2199023255594
1168231107989|2199023255594
1168231107990|2199023255594
1168231107991|2199023255594
1168231107992|2199023255594
1168231107993|2199023255594
1168231107994|2199023255594
1168231107995|2199023255594
1168231107996|2199023255594
1168231107997|2199023255594
618475294110|2199023255594
618475294111|2199023255594
618475294112|2199023255594
618475294113|2199023255594
618475294114|2199023255594
618475294115|2199023255594
618475294116|2199023255594
618475294117|2199023255594
618475294118|2199023255594
618475294119|2199023255594
755914247592|2199023255594
755914247593|2199023255594
755914247594|2199023255594
755914247595|2199023255594
755914247596|2199023255594
755914247597|2199023255594
755914247598|2199023255594
755914247599|2199023255594
962072677808|2199023255594
962072677809|2199023255594
962072677810|2199023255594
962072677811|2199023255594
962072677812|2199023255594
962072677813|2199023255594
962072677814|2199023255594
962072677815|2199023255594
962072677816|2199023255594
962072677817|2199023255594
962072677818|2199023255594
962072677819|2199023255594
893353201084|2199023255594
893353201085|2199023255594
893353201086|2199023255594
893353201087|2199023255594
893353201088|2199023255594
893353201089|2199023255594
343597387202|2199023255594
343597387203|2199023255594
343597387204|2199023255594
343597387205|2199023255594
343597387206|2199023255594
343597387207|2199023255594
343597387208|2199023255594
343597387209|2199023255594
343597387210|2199023255594
343597387211|2199023255594
343597387212|2199023255594
343597387213|2199023255594
343597387214|2199023255594
343597387215|2199023255594
343597387216|2199023255594
343597387217|2199023255594
343597387218|2199023255594
343597387219|2199023255594
343597387220|2199023255594
412316863957|2199023255594
412316863958|2199023255594
412316863959|2199023255594
412316863960|2199023255594
412316863961|2199023255594
412316863962|2199023255594
412316863963|2199023255594
618475294172|2199023255594
618475294173|2199023255594
618475294174|2199023255594
618475294175|2199023255594
618475294176|2199023255594
618475294177|2199023255594
618475294178|2199023255594
618475294179|2199023255594
618475294180|2199023255594
618475294181|2199023255594
618475294182|2199023255594
618475294183|2199023255594
618475294184|2199023255594
618475294185|2199023255594
618475294186|2199023255594
962072677867|2199023255594
962072677868|2199023255594
962072677869|2199023255594
962072677870|2199023255594
962072677871|2199023255594
618475294192|2199023255594
618475294193|2199023255594
1099511631346|2199023255594
1099511631347|2199023255594
1099511631348|2199023255594
1099511631349|2199023255594
1099511631350|2199023255594
1099511631351|2199023255594
1099511631352|2199023255594
1099511631353|2199023255594
1099511631354|2199023255594
1099511631355|2199023255594
1099511631356|2199023255594
1099511631357|2199023255594
1099511631358|2199023255594
1099511631359|2199023255594
1099511631360|2199023255594
274877910529|2199023255594
274877910530|2199023255594
274877910531|2199023255594
274877910532|2199023255594
274877910533|2199023255594
274877910534|2199023255594
274877910535|2199023255594
274877910536|2199023255594
274877910537|2199023255594
412316864010|2199023255594
412316864011|2199023255594
412316864012|2199023255594
412316864013|2199023255594
412316864014|2199023255594
412316864015|2199023255594
412316864016|2199023255594
412316864017|2199023255594
412316864018|2199023255594
412316864019|2199023255594
412316864020|2199023255594
412316864021|2199023255594
412316864022|2199023255594
412316864023|2199023255594
412316864024|2199023255594
1168231108121|2199023255594
1168231108122|2199023255594
1168231108123|2199023255594
1168231108124|2199023255594
1168231108125|2199023255594
1168231108126|2199023255594
1168231108127|2199023255594
1168231108128|2199023255594
1168231108129|2199023255594
1168231108130|2199023255594
1168231108131|2199023255594
1168231108132|2199023255594
1168231108133|2199023255594
1168231108134|2199023255594
1168231108135|2199023255594
755914247720|2199023255594
755914247721|2199023255594
755914247722|2199023255594
755914247723|2199023255594
755914247724|2199023255594
755914247725|2199023255594
755914247726|2199023255594
755914247727|2199023255594
549755817520|2199023255594
549755817521|2199023255594
549755817522|2199023255594
549755817523|2199023255594
549755817524|2199023255594
549755817525|2199023255594
549755817526|2199023255594
549755817527|2199023255594
549755817528|2199023255594
549755817529|2199023255594
549755817530|2199023255594
549755817531|2199023255594
549755817532|2199023255594
549755817533|2199023255594
549755817534|2199023255594
687194771007|2199023255594
687194771008|2199023255594
687194771009|2199023255594
687194771010|2199023255594
687194771011|2199023255594
687194771012|2199023255594
687194771013|2199023255594
687194771014|2199023255594
687194771015|2199023255594
687194771016|2199023255594
687194771017|2199023255594
687194771018|2199023255594
687194771019|2199023255594
687194771020|2199023255594
687194771021|2199023255594
687194771022|2199023255594
687194771023|2199023255594
687194771024|2199023255594
687194771025|2199023255594
1168231108178|2199023255594
1168231108179|2199023255594
1168231108180|2199023255594
1168231108181|2199023255594
1168231108182|2199023255594
1099511631447|2199023255594
1099511631448|2199023255594
1099511631449|2199023255594
1099511631450|2199023255594
1099511631451|2199023255594
1099511631452|2199023255594
1099511631453|2199023255594
962072677982|2199023255594
962072677983|2199023255594
962072677984|2199023255594
962072677985|2199023255594
962072677986|2199023255594
962072677987|2199023255594
824633724516|2199023255594
824633724517|2199023255594
274877910630|2199023255594
274877910631|2199023255594
274877910632|2199023255594
274877910633|2199023255594
274877910634|2199023255594
274877910635|2199023255594
274877910636|2199023255594
274877910637|2199023255594
274877910638|2199023255594
274877910639|2199023255594
274877910640|2199023255594
274877910641|2199023255594
824633724530|2199023255594
824633724531|2199023255594
824633724532|2199023255594
824633724533|2199023255594
824633724534|2199023255594
824633724535|2199023255594
824633724536|2199023255594
824633724537|2199023255594
824633724538|2199023255594
824633724539|2199023255594
824633724540|2199023255594
824633724541|2199023255594
824633724542|2199023255594
824633724543|2199023255594
824633724544|2199023255594
824633724545|2199023255594
824633724546|2199023255594
824633724547|2199023255594
206158433924|2199023255594
206158433925|2199023255594
206158433926|2199023255594
206158433927|2199023255594
206158433928|2199023255594
206158433929|2199023255594
206158433930|2199023255594
206158433931|2199023255594
206158433932|2199023255594
206158433933|2199023255594
206158433934|2199023255594
206158433935|2199023255594
893353201296|26388279066658
755914247841|21990232555527
755914247842|21990232555527
1168231108259|21990232555527
1168231108260|21990232555527
1168231108261|21990232555527
1168231108262|21990232555527
1168231108263|21990232555527
1168231108264|21990232555527
1168231108265|21990232555527
1168231108266|21990232555527
824633724587|21990232555527
824633724588|21990232555527
824633724589|21990232555527
824633724590|21990232555527
824633724591|21990232555527
824633724592|21990232555527
1030792154801|21990232555527
1030792154802|21990232555527
1030792154803|21990232555527
1030792154804|21990232555527
1030792154805|21990232555527
1030792154806|21990232555527
1030792154807|21990232555527
1030792154808|21990232555527
1030792154809|21990232555527
1030792154810|21990232555527
1030792154811|21990232555527
1030792154812|21990232555527
1030792154813|21990232555527
1030792154814|21990232555527
1030792154815|21990232555527
893353201344|21990232555527
893353201345|21990232555527
893353201346|21990232555527
893353201347|21990232555527
893353201348|21990232555527
893353201349|21990232555527
893353201350|21990232555527
893353201351|21990232555527
893353201352|21990232555527
893353201353|21990232555527
893353201354|21990232555527
893353201355|21990232555527
893353201356|21990232555527
893353201357|21990232555527
893353201358|21990232555527
893353201359|21990232555527
1168231108304|21990232555527
1168231108305|21990232555527
1168231108306|21990232555527
1168231108307|21990232555527
1168231108308|21990232555527
893353201365|21990232555527
893353201366|21990232555527
893353201367|21990232555527
893353201368|21990232555527
893353201369|21990232555527
1030792154842|21990232555527
1030792154843|21990232555527
1030792154844|21990232555527
1030792154845|21990232555527
1030792154846|21990232555527
1030792154847|21990232555527
1030792154848|21990232555527
1030792154849|21990232555527
1030792154850|21990232555527
1099511631587|21990232555527
1099511631588|21990232555527
1099511631589|21990232555527
1099511631590|21990232555527
1099511631591|21990232555527
1099511631592|21990232555527
1099511631593|21990232555527
1099511631594|21990232555527
893353201387|21990232555527
893353201388|21990232555527
893353201389|21990232555527
893353201390|21990232555527
893353201391|21990232555527
893353201392|21990232555527
893353201393|21990232555527
893353201394|21990232555527
893353201395|21990232555527
893353201396|21990232555527
893353201397|21990232555527
893353201398|21990232555527
755914247927|21990232555527
755914247928|21990232555527
755914247929|21990232555527
755914247930|21990232555527
755914247931|21990232555527
755914247932|21990232555527
755914247933|21990232555527
755914247934|21990232555527
755914247935|21990232555527
755914247936|21990232555527
755914247937|21990232555527
755914247938|21990232555527
755914247939|21990232555527
755914247940|21990232555527
755914247941|21990232555527
755914247942|21990232555527
755914247943|21990232555527
755914247944|21990232555527
755914247945|21990232555527
755914247946|21990232555527
755914247947|21990232555527
755914247948|21990232555527
755914247949|21990232555527
755914247950|21990232555527
755914247951|21990232555527
755914247952|21990232555527
755914247953|21990232555527
755914247954|21990232555527
755914247955|21990232555527
755914247956|21990232555527
755914247957|21990232555527
755914247958|21990232555527
755914247959|21990232555527
755914247960|21990232555527
755914247961|21990232555527
1168231108378|35184372088850
1168231108379|35184372088850
1168231108380|35184372088850
1168231108381|35184372088850
1168231108382|35184372088850
549755817759|8796093022249
549755817760|8796093022249
687194771233|8796093022249
687194771239|8796093022249
687194771245|8796093022249
549755817779|8796093022249
549755817780|8796093022249
549755817781|8796093022249
549755817782|8796093022249
549755817783|8796093022249
549755817784|8796093022249
549755817785|8796093022249
549755817786|8796093022249
549755817787|8796093022249
549755817788|8796093022249
549755817789|8796093022249
549755817790|8796093022249
549755817791|8796093022249
549755817792|8796093022249
549755817793|8796093022249
549755817794|8796093022249
549755817795|8796093022249
549755817796|8796093022249
274877910853|8796093022249
274877910854|8796093022249
274877910855|8796093022249
274877910856|8796093022249
274877910857|8796093022249
274877910858|8796093022249
274877910859|8796093022249
274877910860|8796093022249
274877910861|8796093022249
274877910862|8796093022249
274877910863|8796093022249
274877910864|8796093022249
274877910865|8796093022249
274877910866|8796093022249
274877910867|8796093022249
549755817812|8796093022249
549755817813|8796093022249
549755817814|8796093022249
549755817815|8796093022249
549755817816|8796093022249
687194771289|8796093022249
687194771290|8796093022249
687194771291|8796093022249
687194771292|8796093022249
687194771293|8796093022249
687194771294|8796093022249
687194771295|8796093022249
687194771296|8796093022249
481036341089|8796093022249
481036341090|8796093022249
481036341091|8796093022249
481036341092|8796093022249
481036341093|8796093022249
481036341094|8796093022249
481036341095|8796093022249
481036341096|8796093022249
481036341097|8796093022249
481036341098|8796093022249
481036341099|8796093022249
343597387628|8796093022249
343597387629|8796093022249
343597387630|8796093022249
343597387631|8796093022249
343597387632|8796093022249
343597387633|8796093022249
343597387634|8796093022249
412316864371|8796093022249
412316864372|8796093022249
412316864373|8796093022249
412316864374|8796093022249
412316864375|8796093022249
412316864376|8796093022249
412316864377|8796093022249
412316864378|8796093022249
412316864379|8796093022249
412316864380|8796093022249
412316864381|8796093022249
412316864382|8796093022249
412316864383|8796093022249
412316864384|8796093022249
412316864385|8796093022249
481036341122|8796093022249
343597387651|8796093022249
343597387652|8796093022249
343597387653|8796093022249
343597387654|8796093022249
343597387655|8796093022249
343597387656|8796093022249
343597387657|8796093022249
343597387658|8796093022249
343597387659|8796093022249
343597387660|8796093022249
343597387661|8796093022249
343597387662|8796093022249
343597387663|8796093022249
343597387664|8796093022249
549755817873|8796093022249
549755817874|8796093022249
549755817875|8796093022249
549755817876|8796093022249
549755817877|8796093022249
481036341142|8796093022249
481036341143|8796093022249
481036341144|8796093022249
481036341145|8796093022249
481036341146|8796093022249
481036341147|8796093022249
481036341148|8796093022249
481036341149|8796093022249
481036341150|8796093022249
481036341151|8796093022249
481036341152|8796093022249
481036341153|8796093022249
481036341154|8796093022249
481036341155|8796093022249
481036341156|8796093022249
481036341157|8796093022249
481036341158|8796093022249
687194771367|8796093022249
687194771368|8796093022249
687194771369|8796093022249
687194771370|8796093022249
687194771371|8796093022249
687194771372|8796093022249
687194771373|8796093022249
687194771374|8796093022249
687194771375|8796093022249
618475294640|8796093022249
618475294641|8796093022249
618475294642|8796093022249
618475294643|8796093022249
618475294644|8796093022249
618475294645|8796093022249
618475294646|8796093022249
618475294647|8796093022249
549755817912|8796093022249
549755817913|8796093022249
549755817914|8796093022249
549755817915|8796093022249
549755817916|8796093022249
549755817917|8796093022249
549755817918|8796093022249
549755817919|8796093022249
549755817920|8796093022249
549755817921|8796093022249
549755817922|8796093022249
549755817923|8796093022249
549755817924|8796093022249
549755817925|8796093022249
549755817926|8796093022249
549755817927|8796093022249
549755817928|8796093022249
549755817929|8796093022249
549755817930|8796093022249
549755817931|8796093022249
412316864460|8796093022249
412316864461|8796093022249
412316864462|8796093022249
412316864463|8796093022249
412316864464|8796093022249
412316864465|8796093022249
412316864466|8796093022249
412316864467|8796093022249
412316864468|8796093022249
412316864469|8796093022249
412316864470|8796093022249
481036341207|8796093022249
481036341208|8796093022249
481036341209|8796093022249
481036341210|8796093022249
481036341211|8796093022249
481036341212|8796093022249
481036341213|8796093022249
481036341214|8796093022249
481036341215|8796093022249
481036341216|8796093022249
481036341217|8796093022249
481036341218|8796093022249
481036341219|8796093022249
481036341220|8796093022249
549755817957|8796093022249
549755817958|8796093022249
549755817959|8796093022249
549755817960|8796093022249
549755817961|8796093022249
549755817962|8796093022249
549755817963|8796093022249
549755817964|8796093022249
549755817965|8796093022249
549755817966|8796093022249
549755817967|8796093022249
549755817968|8796093022249
549755817969|8796093022249
549755817970|8796093022249
618475294707|8796093022249
618475294708|8796093022249
618475294709|8796093022249
618475294710|8796093022249
618475294711|8796093022249
618475294712|8796093022249
618475294713|8796093022249
618475294714|8796093022249
618475294715|8796093022249
618475294716|8796093022249
687194771453|8796093022249
687194771454|8796093022249
687194771455|8796093022249
687194771456|8796093022249
687194771457|8796093022249
687194771458|8796093022249
687194771459|8796093022249
687194771460|8796093022249
687194771461|8796093022249
687194771462|8796093022249
687194771463|8796093022249
687194771464|8796093022249
687194771465|8796093022249
687194771466|8796093022249
687194771467|8796093022249
687194771468|8796093022249
687194771469|8796093022249
687194771470|8796093022249
687194771471|8796093022249
755914248208|8796093022249
755914248209|8796093022249
755914248210|8796093022249
755914248211|8796093022249
755914248212|8796093022249
755914248213|8796093022249
755914248214|8796093022249
755914248215|8796093022249
755914248216|8796093022249
755914248217|8796093022249
755914248218|8796093022249
755914248219|8796093022249
755914248220|8796093022249
755914248221|8796093022249
755914248222|8796093022249
755914248223|8796093022249
755914248224|8796093022249
755914248225|8796093022249
618475294754|8796093022249
618475294755|8796093022249
618475294756|8796093022249
618475294757|8796093022249
618475294758|8796093022249
618475294759|8796093022249
618475294760|8796093022249
618475294761|8796093022249
618475294762|8796093022249
618475294763|8796093022249
618475294764|8796093022249
618475294765|8796093022249
618475294766|8796093022249
618475294767|8796093022249
618475294768|8796093022249
687194771505|8796093022249
687194771506|8796093022249
687194771507|8796093022249
687194771508|8796093022249
687194771509|8796093022249
687194771510|8796093022249
412316864567|8796093022249
412316864568|8796093022249
412316864569|8796093022249
412316864570|8796093022249
412316864571|8796093022249
412316864572|8796093022249
412316864573|8796093022249
412316864574|8796093022249
412316864575|8796093022249
412316864576|8796093022249
412316864577|8796093022249
412316864578|8796093022249
412316864579|8796093022249
412316864580|8796093022249
412316864581|8796093022249
412316864582|8796093022249
412316864583|8796093022249
412316864584|8796093022249
549755818057|8796093022249
549755818058|8796093022249
549755818059|8796093022249
549755818060|8796093022249
549755818061|8796093022249
755914248270|8796093022249
755914248271|8796093022249
755914248272|8796093022249
755914248273|8796093022249
755914248274|8796093022249
755914248275|8796093022249
755914248276|8796093022249
755914248277|8796093022249
755914248278|8796093022249
755914248279|8796093022249
755914248280|8796093022249
481036341337|8796093022249
481036341338|8796093022249
481036341339|8796093022249
481036341340|8796093022249
481036341341|8796093022249
481036341342|8796093022249
481036341343|8796093022249
481036341344|8796093022249
481036341345|8796093022249
481036341346|8796093022249
481036341347|8796093022249
481036341348|8796093022249
481036341349|8796093022249
481036341350|8796093022249
481036341351|8796093022249
481036341352|8796093022249
481036341353|8796093022249
481036341354|8796093022249
824633725035|32
755914248311|32
687194771587|32
755914248335|32
755914248347|32
962072678564|32
962072678565|32
962072678566|32
343597387943|32
343597387944|32
343597387945|32
343597387946|32
343597387947|32
343597387948|32
343597387949|32
343597387950|32
343597387951|32
343597387952|32
343597387953|32
343597387954|32
343597387955|32
343597387956|32
343597387957|32
343597387958|32
343597387959|32
343597387960|32
343597387961|32
343597387962|32
343597387963|32
343597387964|32
343597387965|32
549755818174|32
549755818175|32
549755818176|32
549755818177|32
549755818178|32
549755818179|32
549755818180|32
549755818181|32
549755818182|32
549755818183|32
549755818184|32
549755818185|32
549755818186|32
549755818187|32
549755818188|32
412316864717|32
412316864718|32
412316864719|32
412316864720|32
412316864721|32
962072678610|32
962072678611|32
481036341460|32
481036341461|32
481036341462|32
481036341463|32
481036341464|32
481036341465|32
481036341466|32
481036341467|32
1030792155356|32
1030792155357|32
1030792155358|32
1030792155359|32
1030792155360|32
1030792155361|32
1030792155362|32
1030792155363|32
1030792155364|32
1030792155365|32
1030792155366|32
1030792155367|32
1030792155368|32
1030792155369|32
1030792155370|32
1030792155371|32
1030792155372|32
1030792155373|32
1030792155374|32
962072678639|32
618475294960|32
618475294961|32
618475294962|32
618475294963|32
618475294964|32
618475294965|32
618475294966|32
618475294967|32
618475294968|32
618475294969|32
618475294970|32
618475294971|32
618475294972|32
1030792155389|32
1030792155390|32
1030792155391|32
1030792155392|32
1030792155393|32
1030792155394|32
1030792155395|32
1030792155396|32
1030792155397|32
1030792155398|32
1030792155399|32
1030792155400|32
1030792155401|32
1030792155402|32
1030792155403|32
1030792155404|32
1030792155405|32
1030792155406|32
1030792155407|32
1030792155408|32
68719481105|32
68719481106|32
68719481107|32
68719481108|32
68719481109|32
68719481110|32
68719481111|32
68719481112|32
68719481113|32
68719481114|32
68719481115|32
68719481116|32
343597388061|32
343597388062|32
343597388063|32
343597388064|32
343597388065|32
343597388066|32
343597388067|32
343597388068|32
343597388069|32
343597388070|32
343597388071|32
343597388072|32
343597388073|32
343597388074|32
343597388075|32
343597388076|32
1030792155437|32
1030792155438|32
1030792155439|32
1030792155440|32
1030792155441|32
1030792155442|32
1030792155443|32
1030792155444|32
1030792155445|32
1030792155446|32
1030792155447|32
1030792155448|32
1030792155449|32
1030792155450|32
687194771771|32
687194771772|32
687194771773|32
687194771774|32
687194771775|32
687194771776|32
687194771777|32
687194771778|32
687194771779|32
687194771780|32
618475295045|32
618475295046|32
618475295047|32
618475295048|32
618475295049|32
618475295050|32
618475295051|32
412316864844|32
412316864845|32
412316864846|32
412316864847|32
412316864848|32
412316864849|32
412316864850|32
412316864851|32
412316864852|32
412316864853|32
412316864854|32
412316864855|32
412316864856|32
412316864857|32
412316864858|32
412316864859|32
412316864860|32
412316864861|32
412316864862|32
412316864863|32
412316864864|32
412316864865|32
412316864866|32
274877911395|32
274877911396|32
274877911397|32
274877911398|32
274877911399|32
274877911400|32
274877911401|32
274877911402|32
274877911403|32
274877911404|32
274877911405|32
274877911406|32
274877911407|32
755914248560|32
755914248561|32
755914248562|32
755914248563|32
755914248564|32
755914248565|32
755914248566|32
755914248567|32
755914248568|32
755914248569|32
755914248570|32
755914248571|32
755914248572|32
755914248573|32
755914248574|32
755914248575|32
962072678784|32
962072678785|32
962072678786|32
962072678787|32
962072678788|32
962072678789|32
962072678790|32
481036341639|32
481036341640|32
481036341641|32
481036341642|32
481036341643|32
481036341644|32
481036341645|32
481036341646|32
481036341647|32
481036341648|32
481036341649|32
481036341650|32
481036341651|32
481036341652|32
481036341653|32
481036341654|32
481036341655|32
481036341656|32
481036341657|32
481036341658|32
1099511632283|32
1099511632284|32
1099511632285|32
1099511632286|32
1099511632287|32
1099511632288|32
1099511632289|32
1099511632290|32
1099511632291|32
1099511632292|32
1099511632293|32
1099511632294|32
1099511632295|32
1099511632296|32
1099511632297|32
1099511632298|32
1099511632299|32
1099511632300|32
1099511632301|32
1099511632302|32
893353202095|32
893353202096|32
893353202097|32
1030792155570|32
1030792155571|32
1030792155572|32
1030792155573|32
1030792155574|32
1030792155575|32
1030792155576|32
1030792155577|32
1030792155578|32
1030792155579|32
1030792155580|32
1030792155581|32
68719481278|32
68719481279|32
68719481280|32
68719481281|32
68719481282|32
68719481283|32
68719481284|32
68719481285|32
68719481286|32
4551|32
4552|32
4553|32
4554|32
4555|32
4556|32
4557|32
4558|32
1030792155599|32
1030792155600|32
1030792155601|32
1030792155602|32
1030792155603|32
1030792155604|32
1030792155605|32
1030792155606|32
1030792155607|32
1030792155608|32
1030792155609|32
1030792155610|32
1030792155611|32
1030792155612|32
68719481309|32
68719481310|32
68719481311|32
68719481312|32
68719481313|32
68719481314|32
68719481315|32
68719481316|32
68719481317|32
68719481318|32
68719481319|32
68719481320|32
68719481321|32
68719481322|32
68719481323|32
68719481324|32
68719481325|32
68719481326|32
68719481327|32
68719481328|32
68719481329|32
1099511632370|32
1099511632371|32
1099511632372|32
1099511632373|32
1099511632374|32
1099511632375|32
1099511632376|32
1099511632377|32
1099511632378|32
1099511632379|32
1099511632380|32
1099511632381|32
618475295230|32
618475295231|32
618475295232|32
618475295233|32
618475295234|32
618475295235|32
618475295236|32
618475295237|32
618475295238|32
618475295239|32
618475295240|32
618475295241|32
1168231109130|32
1168231109131|32
1168231109132|32
1168231109133|32
1168231109134|32
1168231109135|32
1168231109136|32
1168231109137|32
1168231109138|32
1168231109139|32
1168231109140|32
1168231109141|32
1168231109142|32
1168231109143|32
1168231109144|32
1168231109145|32
1168231109146|32
1168231109147|32
1168231109148|32
549755818525|32
549755818526|32
549755818527|32
549755818528|32
549755818529|32
549755818530|32
549755818531|32
549755818532|32
549755818533|32
549755818534|32
549755818535|32
549755818536|32
549755818537|32
549755818538|32
549755818539|32
549755818540|32
549755818541|32
549755818542|32
549755818543|32
1099511632432|30786325577740
1168231109178|13194139533355
1168231109190|10995116277782
1168231109210|8796093022237
1168231109229|21990232555527
1168231109238|30786325577740
1168231109251|35184372088850
1168231109266|26388279066641
687194772132|19791209299968
687194772133|19791209299968
687194772134|19791209299968
687194772135|19791209299968
1168231109288|19791209299968
1168231109289|19791209299968
1168231109290|19791209299968
1168231109291|19791209299968
1168231109292|19791209299968
1168231109293|19791209299968
1168231109294|19791209299968
1168231109295|19791209299968
1168231109296|19791209299968
1168231109297|19791209299968
1168231109298|19791209299968
1168231109299|19791209299968
893353202356|19791209299968
893353202357|19791209299968
893353202358|19791209299968
893353202359|19791209299968
893353202360|19791209299968
893353202361|19791209299968
893353202362|19791209299968
893353202363|19791209299968
893353202364|19791209299968
893353202365|19791209299968
893353202366|19791209299968
893353202367|19791209299968
893353202368|19791209299968
893353202369|19791209299968
893353202370|19791209299968
893353202371|19791209299968
893353202372|19791209299968
893353202373|19791209299968
893353202374|19791209299968
893353202375|19791209299968
1168231109320|19791209299968
1168231109321|19791209299968
1168231109322|19791209299968
1168231109323|19791209299968
1168231109324|19791209299968
1168231109325|19791209299968
1168231109326|19791209299968
1168231109327|19791209299968
1168231109328|19791209299968
1168231109329|19791209299968
1168231109330|19791209299968
1168231109331|19791209299968
687194772180|19791209299968
687194772181|19791209299968
687194772182|19791209299968
687194772183|19791209299968
687194772184|19791209299968
687194772185|19791209299968
687194772186|19791209299968
687194772187|19791209299968
687194772188|19791209299968
687194772189|19791209299968
687194772190|19791209299968
687194772191|19791209299968
687194772192|19791209299968
687194772193|19791209299968
687194772194|19791209299968
687194772195|19791209299968
824633725668|19791209299968
824633725669|19791209299968
824633725670|19791209299968
824633725671|19791209299968
824633725672|19791209299968
824633725673|19791209299968
824633725674|19791209299968
824633725675|19791209299968
824633725676|19791209299968
824633725677|19791209299968
824633725678|19791209299968
824633725679|19791209299968
824633725680|19791209299968
824633725681|19791209299968
824633725682|19791209299968
618475295475|19791209299968
687194772212|19791209299968
687194772213|19791209299968
687194772214|19791209299968
687194772215|19791209299968
687194772216|19791209299968
687194772217|19791209299968
687194772218|19791209299968
687194772219|19791209299968
687194772220|19791209299968
687194772221|19791209299968
687194772222|19791209299968
687194772223|19791209299968
687194772224|19791209299968
687194772225|19791209299968
1099511632642|19791209299968
1099511632643|19791209299968
1099511632644|19791209299968
1099511632645|19791209299968
1099511632646|19791209299968
1099511632647|19791209299968
1099511632648|19791209299968
1099511632649|19791209299968
1099511632650|19791209299968
1099511632651|19791209299968
1099511632652|19791209299968
1099511632653|19791209299968
1099511632654|19791209299968
1099511632655|19791209299968
1099511632656|19791209299968
1099511632657|19791209299968
1099511632658|19791209299968
1099511632659|19791209299968
1099511632660|19791209299968
1099511632661|19791209299968
755914248982|19791209299968
755914248983|19791209299968
755914248984|19791209299968
755914248985|19791209299968
755914248986|19791209299968
755914248987|19791209299968
755914248988|19791209299968
755914248989|19791209299968
755914248990|19791209299968
755914248991|19791209299968
755914248992|19791209299968
755914248993|19791209299968
755914248994|19791209299968
755914248995|19791209299968
755914248996|19791209299968
755914248997|19791209299968
755914248998|19791209299968
755914248999|19791209299968
755914249000|19791209299968
755914249001|19791209299968
687194772266|19791209299968
687194772267|19791209299968
687194772268|19791209299968
687194772269|19791209299968
687194772270|19791209299968
687194772271|19791209299968
687194772272|19791209299968
687194772273|19791209299968
687194772274|19791209299968
687194772275|19791209299968
687194772276|19791209299968
687194772277|19791209299968
687194772278|19791209299968
687194772279|19791209299968
687194772280|19791209299968
687194772281|19791209299968
755914249018|19791209299968
755914249019|19791209299968
755914249020|19791209299968
1099511632701|19791209299968
1099511632702|19791209299968
1099511632703|19791209299968
1099511632704|19791209299968
1099511632705|19791209299968
1099511632706|19791209299968
1099511632707|19791209299968
1099511632708|19791209299968
1099511632709|19791209299968
1099511632710|19791209299968
893353202503|19791209299968
893353202504|19791209299968
893353202505|19791209299968
893353202506|19791209299968
893353202507|19791209299968
893353202508|19791209299968
893353202509|19791209299968
893353202510|19791209299968
893353202511|19791209299968
893353202512|19791209299968
893353202513|19791209299968
893353202514|19791209299968
893353202515|19791209299968
893353202516|19791209299968
893353202517|28587302322196
893353202518|28587302322196
893353202519|28587302322196
893353202520|28587302322196
1030792155993|28587302322196
1030792155994|28587302322196
1030792155995|28587302322196
1030792155996|28587302322196
1030792155997|28587302322196
1030792155998|28587302322196
1030792155999|28587302322196
1030792156000|28587302322196
1030792156001|28587302322196
1030792156002|28587302322196
1030792156003|28587302322196
1030792156004|28587302322196
1030792156005|28587302322196
1030792156006|28587302322196
1030792156007|28587302322196
1030792156008|28587302322196
1030792156009|28587302322196
1030792156010|28587302322196
1030792156011|28587302322196
1030792156012|28587302322196
893353202541|28587302322196
1168231109486|28587302322196
1168231109487|28587302322196
1168231109488|28587302322196
1168231109489|28587302322196
1168231109490|28587302322196
1168231109491|28587302322196
1168231109492|28587302322196
1168231109493|28587302322196
1168231109494|28587302322196
1099511632759|28587302322196
1030792156024|28587302322196
1030792156025|28587302322196
1030792156026|28587302322196
1030792156027|28587302322196
1030792156028|28587302322196
1030792156029|28587302322196
1030792156030|28587302322196
1030792156031|28587302322196
1030792156032|28587302322196
1030792156033|28587302322196
1099511632770|28587302322196
962072679299|28587302322196
962072679300|28587302322196
962072679301|28587302322196
962072679302|28587302322196
962072679303|28587302322196
962072679304|28587302322196
962072679305|28587302322196
962072679306|28587302322196
962072679307|28587302322196
962072679308|28587302322196
962072679309|28587302322196
962072679310|28587302322196
962072679311|28587302322196
962072679312|28587302322196
962072679313|28587302322196
962072679314|28587302322196
962072679315|28587302322196
962072679316|28587302322196
962072679317|28587302322196
1168231109526|28587302322204
962072679339|28587302322204
962072679340|28587302322204
962072679341|28587302322204
962072679342|28587302322204
962072679343|28587302322204
962072679344|28587302322204
962072679345|28587302322204
962072679346|28587302322204
893353202611|28587302322204
893353202612|28587302322204
893353202613|28587302322204
893353202614|28587302322204
893353202615|28587302322204
893353202616|28587302322204
893353202617|28587302322204
893353202618|28587302322204
893353202619|28587302322204
893353202620|28587302322204
893353202621|28587302322204
893353202622|28587302322204
893353202623|28587302322204
893353202624|28587302322204
962072679361|28587302322204
962072679362|28587302322204
962072679363|28587302322204
962072679364|28587302322204
962072679365|28587302322204
962072679366|28587302322204
962072679367|28587302322204
962072679368|28587302322204
962072679369|28587302322204
962072679370|28587302322204
962072679371|28587302322204
962072679372|28587302322204
1030792156109|28587302322204
1030792156110|28587302322204
1030792156111|28587302322204
1030792156112|28587302322204
1030792156113|28587302322204
